Original Value,Processed Value
[],VATO_HUMAN
[],CNN2_HUMAN
[],PCY2_HUMAN
[],PHX2B_HUMAN
[],K1C12_HUMAN
[],CDC5L_HUMAN
[],PSMD1_HUMAN
[],NOTC4_HUMAN
[],CD180_HUMAN
[],STAC_HUMAN
[],PFD5_HUMAN
[],PAFA2_HUMAN
[],OXDD_HUMAN
[],AGAP2_HUMAN
[],RING2_HUMAN
[],PARK7_HUMAN
[],S1PR3_HUMAN
[],GA2L1_HUMAN
[],EYA1_HUMAN
[],EYA3_HUMAN
[],FMO2_HUMAN
[],NEUR1_HUMAN
[],SORT_HUMAN
[],GPER1_HUMAN
[],VAT1_HUMAN
[],LGMN_HUMAN
[],PLIN2_HUMAN
[],MMP19_HUMAN
[],DNJC2_HUMAN
[],MPH6_HUMAN
[],MPP8_HUMAN
[],MPP9_HUMAN
[],MTEF1_HUMAN
[],M3K14_HUMAN
[],NUP88_HUMAN
[],PKP4_HUMAN
[],PI3R4_HUMAN
[],P2RX4_HUMAN
[],P2RX7_HUMAN
[],NEUS_HUMAN
[],POP1_HUMAN
[],T22D3_HUMAN
[],RIT2_HUMAN
[],FEV_HUMAN
[],MNT_HUMAN
[],S10AD_HUMAN
[],SCAFB_HUMAN
[],ZBT18_HUMAN
[],TBX5_HUMAN
[],TEAD3_HUMAN
[],TI17A_HUMAN
[],TSNAX_HUMAN
[],ELF4_HUMAN
[],NECD_HUMAN
[],SPS2_HUMAN
[],KLF6_HUMAN
[],EIF3C_HUMAN
[],DNJC7_HUMAN
[],CCL13_HUMAN
[],SPSB2_HUMAN
[],C10_HUMAN
[],PHB2_HUMAN
[],S38A3_HUMAN
[],CDX2_HUMAN
[],CSN8_HUMAN
[],PRP18_HUMAN
[],RAD9A_HUMAN
[],PMYT1_HUMAN
[],C560_HUMAN
[],EPYC_HUMAN
[],OSMR_HUMAN
[],CHP1_HUMAN
[],KIF2C_HUMAN
[],I12R2_HUMAN
[],CGRE1_HUMAN
[],CGRF1_HUMAN
[],LPAR4_HUMAN
[],M3K5_HUMAN
[],GFI1_HUMAN
[],MGLL_HUMAN
[],MEIS3_HUMAN
[],FEZ1_HUMAN
[],PITX2_HUMAN
[],LYST_HUMAN
[],ATX2_HUMAN
[],DOK1_HUMAN
[],MCHR1_HUMAN
[],KI2L4_HUMAN
[],METH_HUMAN
[],CTIP_HUMAN
[],KCJ15_HUMAN
[],HCD2_HUMAN
[],COCA1_HUMAN
[],SMAD5_HUMAN
[],SEPT5_HUMAN
[],SGMR1_HUMAN
[],ZNT3_HUMAN
[],BARD1_HUMAN
[],ROAA_HUMAN
[],CCL19_HUMAN
[],LITAF_HUMAN
[],NP1L4_HUMAN
[],MGST2_HUMAN
[],CDC6_HUMAN
[],NPAS2_HUMAN
[],SNAG_HUMAN
[],NRTN_HUMAN
[],MDFI_HUMAN
[],PI51A_HUMAN
[],THIOM_HUMAN
[],ABCA3_HUMAN
[],M3K3_HUMAN
[],ATP5S_HUMAN
[],APBA2_HUMAN
[],NOE1_HUMAN
[],CML1_HUMAN
[],GPA33_HUMAN
[],MIPEP_HUMAN
[],ACON_HUMAN
[],NKX31_HUMAN
[],COQ7_HUMAN
[],S29A1_HUMAN
[],EPAS1_HUMAN
[],TS101_HUMAN
[],CIB1_HUMAN
[],CPNE1_HUMAN
[],TCPH_HUMAN
[],SMO_HUMAN
[],MYD88_HUMAN
[],EBP2_HUMAN
[],FOXB1_HUMAN
[],ARI3A_HUMAN
[],HAUS7_HUMAN
[],ANM1_HUMAN
[],H2B1N_HUMAN
[],H2A1J_HUMAN
[],H2B1M_HUMAN
[],H2B1L_HUMAN
[],SC6A7_HUMAN
[],CTRC_HUMAN
[],SSX3_HUMAN
[],GBRG3_HUMAN
[],ASCL2_HUMAN
[],SPAG8_HUMAN
[],BAG1_HUMAN
[],PROL1_HUMAN
[],ATF6B_HUMAN
[],RNF5_HUMAN
[],PLCA_HUMAN
[],EGFL8_HUMAN
[],PRRT1_HUMAN
[],PTN18_HUMAN
[],DUS9_HUMAN
[],FOXC2_HUMAN
[],PKP2_HUMAN
[],SH3G1_HUMAN
[],SH3G2_HUMAN
[],SH3G3_HUMAN
[],ADAM2_HUMAN
[],CITE1_HUMAN
[],CITE2_HUMAN
[],RARR2_HUMAN
[],MYOC_HUMAN
[],TEP1_HUMAN
[],OMD_HUMAN
[],SEM3C_HUMAN
[],VRK1_HUMAN
[],GDF15_HUMAN
[],VGLL1_HUMAN
[],AKAP9_HUMAN
[],G3ST1_HUMAN
[],DPYL5_HUMAN
[],B9D2_HUMAN
[],P2Y13_HUMAN
[],NIPS1_HUMAN
[],DHRS9_HUMAN
[],DHB14_HUMAN
[],CND3_HUMAN
[],MICU1_HUMAN
[],HOP_HUMAN
[],SPI2B_HUMAN
[],PAIP2_HUMAN
[],SIN1_HUMAN
[],RBM4B_HUMAN
[],SOSB1_HUMAN
[],TICN3_HUMAN
[],ZFY21_HUMAN
[],KCNS3_HUMAN
[],DDX50_HUMAN
[],TREX2_HUMAN
[],PD1L2_HUMAN
[],RNZ2_HUMAN
[],TRIR_HUMAN
[],USB1_HUMAN
[],KR412_HUMAN
[],GRWD1_HUMAN
[],MACD1_HUMAN
[],TCF25_HUMAN
[],SLX1_HUMAN
[],TBL1Y_HUMAN
[],F110A_HUMAN
[],KLDC3_HUMAN
[],ECSIT_HUMAN
[],MEP50_HUMAN
[],HINFP_HUMAN
[],CYBC1_HUMAN
[],SOST_HUMAN
[],VKOR1_HUMAN
[],DPH2_HUMAN
[],KXDL1_HUMAN
[],ANKMT_HUMAN
[],TBA1C_HUMAN
[],SELS_HUMAN
[],APOL2_HUMAN
[],BCL7B_HUMAN
[],SENP7_HUMAN
[],MBB1A_HUMAN
[],SYT3_HUMAN
[],NUD12_HUMAN
[],AIF1L_HUMAN
[],E2AK1_HUMAN
[],CCDC3_HUMAN
[],SGIP1_HUMAN
[],SLF1_HUMAN
[],TMM47_HUMAN
[],LPIN3_HUMAN
[],FERM1_HUMAN
[],MGME1_HUMAN
[],GORS1_HUMAN
[],SYT15_HUMAN
[],HEPH_HUMAN
[],FYCO1_HUMAN
[],ODC_HUMAN
[],CSTN3_HUMAN
[],COE4_HUMAN
[],RHXF2_HUMAN
[],DBND2_HUMAN
[],ST4A1_HUMAN
[],JPH2_HUMAN
[],ACBD6_HUMAN
[],COR1B_HUMAN
[],NAA38_HUMAN
[],TXD17_HUMAN
[],PIGQ_HUMAN
[],PLCD4_HUMAN
[],BUD13_HUMAN
[],CPPED_HUMAN
[],VPS25_HUMAN
[],SH23A_HUMAN
[],ZNT2_HUMAN
[],RM45_HUMAN
[],TIRR_HUMAN
[],MESP1_HUMAN
[],REEP2_HUMAN
[],MXRA8_HUMAN
[],LZTS2_HUMAN
[],CAB45_HUMAN
[],SRSF8_HUMAN
[],SC22C_HUMAN
[],OVOL2_HUMAN
[],PAAF1_HUMAN
[],PYM1_HUMAN
[],PYGO2_HUMAN
[],NUD22_HUMAN
[],ORAI3_HUMAN
[],MIC25_HUMAN
[],FSP1_HUMAN
[],ZKSC3_HUMAN
[],PGAP4_HUMAN
[],ADPGK_HUMAN
[],RHG09_HUMAN
[],RIOK1_HUMAN
[],LARP6_HUMAN
[],UQCC2_HUMAN
[],MIEN1_HUMAN
[],ZNG1A_HUMAN
[],SLD5_HUMAN
[],UTP23_HUMAN
[],SWET1_HUMAN
[],SIKE1_HUMAN
[],PELO_HUMAN
[],PSF3_HUMAN
[],PXL2A_HUMAN
[],WDR83_HUMAN
[],TRI56_HUMAN
[],CENPK_HUMAN
[],APC13_HUMAN
[],ERP44_HUMAN
[],ZN649_HUMAN
[],ZN670_HUMAN
[],LXN_HUMAN
[],ZPBP1_HUMAN
[],S35A5_HUMAN
[],TTYH2_HUMAN
[],TM175_HUMAN
[],ATGA1_HUMAN
[],RHNO1_HUMAN
[],NTPCR_HUMAN
[],TMM79_HUMAN
[],HERP2_HUMAN
[],GDAH_HUMAN
[],SMAKA_HUMAN
[],ZNF2_HUMAN
[],TACO1_HUMAN
[],HDHD3_HUMAN
[],TINF2_HUMAN
[],GCP2_HUMAN
[],CQ080_HUMAN
[],PIMRE_HUMAN
[],ESYT1_HUMAN
[],S2533_HUMAN
[],FEM1A_HUMAN
[],UBAC1_HUMAN
[],PCGF1_HUMAN
[],CCM2_HUMAN
[],YIPF4_HUMAN
[],RTKN_HUMAN
[],PHAF1_HUMAN
[],NAA11_HUMAN
[],SEN34_HUMAN
[],EFC4B_HUMAN
[],SYT17_HUMAN
[],DESI2_HUMAN
[],FUZZY_HUMAN
[],CNPY3_HUMAN
[],MTG1_HUMAN
[],ALG1_HUMAN
[],LIMD2_HUMAN
[],HAUS8_HUMAN
[],ALKB7_HUMAN
[],INP5K_HUMAN
[],RPC7L_HUMAN
[],THAP7_HUMAN
[],SPXN_HUMAN
[],NFIP1_HUMAN
[],CSN4_HUMAN
[],SOX7_HUMAN
[],SYT11_HUMAN
[],TCHP_HUMAN
[],WAC_HUMAN
[],DIDO1_HUMAN
[],MTA3_HUMAN
[],TM121_HUMAN
[],RBM42_HUMAN
[],DCTN5_HUMAN
[],MCMBP_HUMAN
[],AASD1_HUMAN
[],DCNL5_HUMAN
[],THUM2_HUMAN
[],PAGR1_HUMAN
[],RAMAC_HUMAN
[],IER2_HUMAN
[],URM1_HUMAN
[],LRFN3_HUMAN
[],ZBED2_HUMAN
[],FAP24_HUMAN
[],AN32E_HUMAN
[],MED10_HUMAN
[],P4K2A_HUMAN
[],TMM43_HUMAN
[],FSD1_HUMAN
[],TBCD_HUMAN
[],NDC1_HUMAN
[],TM208_HUMAN
[],FUCO2_HUMAN
[],DHRS4_HUMAN
[],THTPA_HUMAN
[],ZN692_HUMAN
[],CPLN2_HUMAN
[],CRDL1_HUMAN
[],NDUF3_HUMAN
[],CENPO_HUMAN
[],MMTA2_HUMAN
[],TM243_HUMAN
[],DOHH_HUMAN
[],SPNDC_HUMAN
[],ADAT1_HUMAN
[],MKNK1_HUMAN
[],TMM70_HUMAN
[],SPON2_HUMAN
[],MED18_HUMAN
[],ISCA1_HUMAN
[],TBB6_HUMAN
[],CRUM3_HUMAN
[],PAXX_HUMAN
[],BEGIN_HUMAN
[],RPC3_HUMAN
[],HNRL1_HUMAN
[],MSTO1_HUMAN
[],PHF23_HUMAN
[],PDC10_HUMAN
[],RPP25_HUMAN
[],G6PC3_HUMAN
[],CC28B_HUMAN
[],DERL1_HUMAN
[],EFHD1_HUMAN
[],HTAI2_HUMAN
[],DDX23_HUMAN
[],TCAB1_HUMAN
[],MIC26_HUMAN
[],DHRS6_HUMAN
[],MET22_HUMAN
[],RSRP1_HUMAN
[],RCAF1_HUMAN
[],BBLN_HUMAN
[],CHAC1_HUMAN
[],ZN426_HUMAN
[],TRAF4_HUMAN
[],ALG12_HUMAN
[],MTNA_HUMAN
[],ABHD6_HUMAN
[],CCD32_HUMAN
[],SCMC3_HUMAN
[],MELPH_HUMAN
[],WDR18_HUMAN
[],VAMP8_HUMAN
[],THUM3_HUMAN
[],DUS26_HUMAN
[],MTND_HUMAN
[],RN126_HUMAN
[],CP250_HUMAN
[],MECR_HUMAN
[],EMC6_HUMAN
[],NTM1A_HUMAN
[],SNR25_HUMAN
[],EDEM2_HUMAN
[],KTNB1_HUMAN
[],TBB2B_HUMAN
[],FICD_HUMAN
[],DCC1_HUMAN
[],LST8_HUMAN
[],TM109_HUMAN
[],TRI62_HUMAN
[],KIFC3_HUMAN
[],PTSS2_HUMAN
[],SIA7E_HUMAN
[],PHF20_HUMAN
[],NOC4L_HUMAN
[],UT14A_HUMAN
[],DUS23_HUMAN
[],ALG8_HUMAN
[],TMED9_HUMAN
[],TM147_HUMAN
[],NUP58_HUMAN
[],SELO_HUMAN
[],GGACT_HUMAN
[],RUSC1_HUMAN
[],GNL3_HUMAN
[],AFG2B_HUMAN
[],RIOK2_HUMAN
[],TR61B_HUMAN
[],TMUB1_HUMAN
[],FND11_HUMAN
[],TALD3_HUMAN
[],TIM21_HUMAN
[],TIPIN_HUMAN
[],T106C_HUMAN
[],SARG_HUMAN
[],MAD3_HUMAN
[],KIFC1_HUMAN
[],NUP85_HUMAN
[],ELOV1_HUMAN
[],DDA1_HUMAN
[],KATL1_HUMAN
[],CINP_HUMAN
[],HIRP3_HUMAN
[],IFT27_HUMAN
[],YJU2_HUMAN
[],NUDT9_HUMAN
[],SYTM_HUMAN
[],CC106_HUMAN
[],THIC_HUMAN
[],REPI1_HUMAN
[],TRAIP_HUMAN
[],RBM4_HUMAN
[],SCNM1_HUMAN
[],FUND2_HUMAN
[],RPAP1_HUMAN
[],SF3B5_HUMAN
[],CYREN_HUMAN
[],CA043_HUMAN
[],SFXN3_HUMAN
[],PRR14_HUMAN
[],COL11_HUMAN
[],YIPF2_HUMAN
[],LFG2_HUMAN
[],CHID1_HUMAN
[],CDCA7_HUMAN
[],PAPOG_HUMAN
[],CAR10_HUMAN
[],NADAP_HUMAN
[],CDK19_HUMAN
[],BOC_HUMAN
[],CDAC1_HUMAN
[],TTLL2_HUMAN
[],SSBP3_HUMAN
[],SCRT1_HUMAN
[],PHF7_HUMAN
[],GATA5_HUMAN
[],GTPB2_HUMAN
[],SYCP2_HUMAN
[],LS14B_HUMAN
[],RBM24_HUMAN
[],TPSNR_HUMAN
[],FANCJ_HUMAN
[],SRBS1_HUMAN
[],JAM3_HUMAN
[],HINT2_HUMAN
[],BTBD2_HUMAN
[],TM2D1_HUMAN
[],STRA6_HUMAN
[],TRPM6_HUMAN
[],SGPP1_HUMAN
[],PLVAP_HUMAN
[],SUCR1_HUMAN
[],TSSK6_HUMAN
[],TSSK1_HUMAN
[],LGR4_HUMAN
[],OSB11_HUMAN
[],OSB10_HUMAN
[],SPT16_HUMAN
[],HCAR1_HUMAN
[],GP174_HUMAN
[],BBS2_HUMAN
[],NPL_HUMAN
[],CECR2_HUMAN
[],RFIP5_HUMAN
[],TEKT3_HUMAN
[],BBC3_HUMAN
[],ORNT2_HUMAN
[],5NT1A_HUMAN
[],TB10A_HUMAN
[],C1QT6_HUMAN
[],C1QT5_HUMAN
[],C1QT1_HUMAN
[],C1QT4_HUMAN
[],C1QT3_HUMAN
[],C1QT2_HUMAN
[],AMNLS_HUMAN
[],TACAN_HUMAN
[],NAA15_HUMAN
[],B2L13_HUMAN
[],CAR14_HUMAN
[],CAR11_HUMAN
[],CDCA4_HUMAN
[],PRAX_HUMAN
[],PINK1_HUMAN
[],ASPN_HUMAN
[],CLC7A_HUMAN
[],S12A9_HUMAN
[],SRRT_HUMAN
[],PAPP2_HUMAN
[],TGT_HUMAN
[],POK6_HUMAN
[],TLR10_HUMAN
[],FHR5_HUMAN
[],COPA1_HUMAN
[],IDI2_HUMAN
[],TMM59_HUMAN
[],AP1M1_HUMAN
[],NUSAP_HUMAN
[],S26A6_HUMAN
[],TDRD1_HUMAN
[],TEX15_HUMAN
[],M10L1_HUMAN
[],RNF17_HUMAN
[],TEX12_HUMAN
[],STK31_HUMAN
[],UBP26_HUMAN
[],CABP8_HUMAN
[],GON7_HUMAN
[],MLP3C_HUMAN
[],OSBL1_HUMAN
[],FACD2_HUMAN
[],EMIL2_HUMAN
[],RSPO3_HUMAN
[],BEX2_HUMAN
[],S4A5_HUMAN
[],EBPL_HUMAN
[],S46A2_HUMAN
[],PACN1_HUMAN
[],SCAPE_HUMAN
[],TX101_HUMAN
[],AGRE3_HUMAN
[],DGC6L_HUMAN
[],ITPA_HUMAN
[],HDAC8_HUMAN
[],RTF2_HUMAN
[],CHM4A_HUMAN
[],EIF2A_HUMAN
[],PECR_HUMAN
[],SC11C_HUMAN
[],UDB28_HUMAN
[],KDM5D_HUMAN
[],CADM1_HUMAN
[],ANGL4_HUMAN
[],PDIP3_HUMAN
[],RNF26_HUMAN
[],MFRP_HUMAN
[],DUS16_HUMAN
[],SHAN3_HUMAN
[],GNB1L_HUMAN
[],FUT8_HUMAN
[],RM32_HUMAN
[],CNFN_HUMAN
[],HES7_HUMAN
[],TMPSD_HUMAN
[],LCE3D_HUMAN
[],PCGF6_HUMAN
[],CDHR2_HUMAN
[],ACE2_HUMAN
[],B3GN5_HUMAN
[],MK67I_HUMAN
[],PAR6G_HUMAN
[],PAR6B_HUMAN
[],GSDMC_HUMAN
[],SE6L1_HUMAN
[],IKBZ_HUMAN
[],HYCCI_HUMAN
[],LOXE3_HUMAN
[],TRI34_HUMAN
[],YTHD1_HUMAN
[],HELZ2_HUMAN
[],HOIL1_HUMAN
[],SRXN1_HUMAN
[],ZN341_HUMAN
[],WNK3_HUMAN
[],KR171_HUMAN
[],KRA99_HUMAN
[],KRA98_HUMAN
[],KRA94_HUMAN
[],KRA93_HUMAN
[],KRA92_HUMAN
[],KRA46_HUMAN
[],KR411_HUMAN
[],KRA41_HUMAN
[],KRA47_HUMAN
[],KRA45_HUMAN
[],KRA44_HUMAN
[],KRA43_HUMAN
[],KRA42_HUMAN
[],KRA33_HUMAN
[],KRA32_HUMAN
[],KRA31_HUMAN
[],KRA24_HUMAN
[],KRA15_HUMAN
[],S17A9_HUMAN
[],STK33_HUMAN
[],NEUL_HUMAN
[],ANO3_HUMAN
[],PBX4_HUMAN
[],AGT2_HUMAN
[],TRI54_HUMAN
[],TRI55_HUMAN
[],BCDO2_HUMAN
[],CEP41_HUMAN
[],BACH2_HUMAN
[],GTR11_HUMAN
[],SETD2_HUMAN
[],DB126_HUMAN
[],TBD2A_HUMAN
[],IFIH1_HUMAN
[],ACTBM_HUMAN
[],LDH6B_HUMAN
[],RHBT2_HUMAN
[],REG4_HUMAN
[],ADA33_HUMAN
[],PANK2_HUMAN
[],DOCK9_HUMAN
[],FRMD8_HUMAN
[],PITM3_HUMAN
[],PITM2_HUMAN
[],NSD3_HUMAN
[],PC11X_HUMAN
[],PC11Y_HUMAN
[],CPEB1_HUMAN
[],CELF4_HUMAN
[],ABCA2_HUMAN
[],S29A3_HUMAN
[],NUF2_HUMAN
[],TMG4_HUMAN
[],GLIS2_HUMAN
[],PUS3_HUMAN
[],GTPB4_HUMAN
[],ASPC1_HUMAN
[],OSBL8_HUMAN
[],OSBL7_HUMAN
[],OSBL6_HUMAN
[],UACA_HUMAN
[],RAB34_HUMAN
[],PPAT_HUMAN
[],DPH1_HUMAN
[],WDR11_HUMAN
[],REN3B_HUMAN
[],CRNL1_HUMAN
[],TRYD_HUMAN
[],S2539_HUMAN
[],GPR62_HUMAN
[],GPR61_HUMAN
[],TBL1R_HUMAN
[],UBL5_HUMAN
[],SMIM3_HUMAN
[],PP12C_HUMAN
[],KPCD2_HUMAN
[],PG12A_HUMAN
[],PA2GF_HUMAN
[],GSX2_HUMAN
[],ULBP3_HUMAN
[],ULBP2_HUMAN
[],ULBP1_HUMAN
[],CHIA_HUMAN
[],SHP1L_HUMAN
[],NMNA2_HUMAN
[],EDEM3_HUMAN
[],NIBA1_HUMAN
[],RTN4R_HUMAN
[],B2L14_HUMAN
[],TRIM8_HUMAN
[],FOXP3_HUMAN
[],UBXN6_HUMAN
[],S19A3_HUMAN
[],IMPG2_HUMAN
[],S13A1_HUMAN
[],TM6S2_HUMAN
[],TSG10_HUMAN
[],CD244_HUMAN
[],UCK2_HUMAN
[],ROP1B_HUMAN
[],TRI31_HUMAN
[],SN_HUMAN
[],API5_HUMAN
[],NLRP1_HUMAN
[],SPY4_HUMAN
[],DPY30_HUMAN
[],TRI15_HUMAN
[],TRIM9_HUMAN
[],TRIM7_HUMAN
[],TRIM6_HUMAN
[],TRIM5_HUMAN
[],TRIM4_HUMAN
[],TRIM2_HUMAN
[],NKX62_HUMAN
[],IN80B_HUMAN
[],GRB1L_HUMAN
[],SPEF2_HUMAN
[],DCLK3_HUMAN
[],CNTP4_HUMAN
[],ZFHX2_HUMAN
[],SETD5_HUMAN
[],UNK_HUMAN
[],FTO_HUMAN
[],CFA74_HUMAN
[],ZDHC5_HUMAN
[],TB182_HUMAN
[],SEM4C_HUMAN
[],CIPC_HUMAN
[],AMRA1_HUMAN
[],UBE2O_HUMAN
[],PHAR1_HUMAN
[],CE295_HUMAN
[],ZY11B_HUMAN
[],TANC1_HUMAN
[],FHDC1_HUMAN
[],EPT1_HUMAN
[],XPO4_HUMAN
[],LNP_HUMAN
[],ASXL3_HUMAN
[],CEP44_HUMAN
[],ZN436_HUMAN
[],ZN407_HUMAN
[],DYH6_HUMAN
[],TTYH3_HUMAN
[],SRCN1_HUMAN
[],MTMRC_HUMAN
[],THS7B_HUMAN
[],B3GN4_HUMAN
[],WDR33_HUMAN
[],BHE41_HUMAN
[],BC11B_HUMAN
[],S39A8_HUMAN
[],STRAB_HUMAN
[],WDR12_HUMAN
[],YIPF3_HUMAN
[],TINAL_HUMAN
[],NDEL1_HUMAN
[],GPR88_HUMAN
[],ARP6_HUMAN
[],TGIF2_HUMAN
[],BSSP4_HUMAN
[],ROGDI_HUMAN
[],PDGFD_HUMAN
[],DERL2_HUMAN
[],COMD5_HUMAN
[],NMUR2_HUMAN
[],NPFF1_HUMAN
[],MLP3B_HUMAN
[],SENP6_HUMAN
[],REXO4_HUMAN
[],ELOV4_HUMAN
[],DDX24_HUMAN
[],DNAI2_HUMAN
[],RPA49_HUMAN
[],SKI8_HUMAN
[],CHST5_HUMAN
[],SLIRP_HUMAN
[],SRR_HUMAN
[],WN10A_HUMAN
[],NIF3L_HUMAN
[],EGLN1_HUMAN
[],MCLN1_HUMAN
[],PEG3_HUMAN
[],NYX_HUMAN
[],CTDS1_HUMAN
[],PIP30_HUMAN
[],ANKR2_HUMAN
[],SC5A7_HUMAN
[],IF5A2_HUMAN
[],WWTR1_HUMAN
[],HPLN2_HUMAN
[],PRD14_HUMAN
[],FGF23_HUMAN
[],MS4A7_HUMAN
[],CHST6_HUMAN
[],ZN350_HUMAN
[],IL22_HUMAN
[],AICDA_HUMAN
[],TWSG1_HUMAN
[],NXF2_HUMAN
[],NTAL_HUMAN
[],MFF_HUMAN
[],NAA50_HUMAN
[],ACH10_HUMAN
[],GFRA4_HUMAN
[],LACRT_HUMAN
[],UBA5_HUMAN
[],MKRN2_HUMAN
[],LHPP_HUMAN
[],ADA19_HUMAN
[],S22A4_HUMAN
[],MFR1L_HUMAN
[],SPRTN_HUMAN
[],T126A_HUMAN
[],MAF1_HUMAN
[],DRC3_HUMAN
[],PAIP1_HUMAN
[],CLPB_HUMAN
[],KTBL1_HUMAN
[],MIS12_HUMAN
[],RB33B_HUMAN
[],LSG1_HUMAN
[],NUAK2_HUMAN
[],DRC9_HUMAN
[],NAT10_HUMAN
[],RNF32_HUMAN
[],COMD4_HUMAN
[],SPC1L_HUMAN
[],IQCN_HUMAN
[],KLC2_HUMAN
[],CRLD2_HUMAN
[],ZMY12_HUMAN
[],ADT4_HUMAN
[],BTBD1_HUMAN
[],ILKAP_HUMAN
[],ZN541_HUMAN
[],XRN2_HUMAN
[],TOLIP_HUMAN
[],SP130_HUMAN
[],UBP44_HUMAN
[],BRD8_HUMAN
[],RNF38_HUMAN
[],SHRPN_HUMAN
[],ARL6_HUMAN
[],NSRP1_HUMAN
[],INT2_HUMAN
[],KLH25_HUMAN
[],RGAP1_HUMAN
[],ENKD1_HUMAN
[],CF263_HUMAN
[],QRIC2_HUMAN
[],PAR12_HUMAN
[],SIK2_HUMAN
[],PUS7L_HUMAN
[],CSTFT_HUMAN
[],WWP1_HUMAN
[],ZCPW1_HUMAN
[],RAB6C_HUMAN
[],PHS2_HUMAN
[],5NT3A_HUMAN
[],FXYD6_HUMAN
[],AP5M1_HUMAN
[],TM222_HUMAN
[],GBP3_HUMAN
[],GATA_HUMAN
[],GBRL1_HUMAN
[],DDX47_HUMAN
[],RAB17_HUMAN
[],MAGT1_HUMAN
[],RAB1B_HUMAN
[],RM18_HUMAN
[],LMA2L_HUMAN
[],CCDC8_HUMAN
[],SMG9_HUMAN
[],CK054_HUMAN
[],RN208_HUMAN
[],OSBL5_HUMAN
[],ATG10_HUMAN
[],RBM38_HUMAN
[],CST11_HUMAN
[],SNAB_HUMAN
[],GZF1_HUMAN
[],TDIF1_HUMAN
[],SLIK2_HUMAN
[],CAD19_HUMAN
[],ING2_HUMAN
[],ALX4_HUMAN
[],BC11A_HUMAN
[],STMN4_HUMAN
[],ZBP1_HUMAN
[],ABCG4_HUMAN
[],SIL1_HUMAN
[],SDCB2_HUMAN
[],METL9_HUMAN
[],APC1_HUMAN
[],NXF5_HUMAN
[],XYLT2_HUMAN
[],I2BPL_HUMAN
[],UN93B_HUMAN
[],TRPV6_HUMAN
[],RPC6_HUMAN
[],RNAS7_HUMAN
[],NUCKS_HUMAN
[],KI13A_HUMAN
[],ASCC2_HUMAN
[],REN3A_HUMAN
[],WNT8A_HUMAN
[],WNT5B_HUMAN
[],RBNS5_HUMAN
[],ISCU_HUMAN
[],GHC2_HUMAN
[],DB127_HUMAN
[],S35B3_HUMAN
[],OSBL2_HUMAN
[],CMIP1_HUMAN
[],DUS15_HUMAN
[],MYLK2_HUMAN
[],S2551_HUMAN
[],S6A17_HUMAN
[],RSPH9_HUMAN
[],ATG5_HUMAN
[],OPN3_HUMAN
[],EPN3_HUMAN
[],MED28_HUMAN
[],CDT1_HUMAN
[],ABCG8_HUMAN
[],ABCG5_HUMAN
[],EHD4_HUMAN
[],GBA3_HUMAN
[],S1PR5_HUMAN
[],PORCN_HUMAN
[],MMP28_HUMAN
[],P2Y12_HUMAN
[],CAD23_HUMAN
[],KCNH6_HUMAN
[],SPTN4_HUMAN
[],O51E2_HUMAN
[],CARD9_HUMAN
[],VP33B_HUMAN
[],VPS16_HUMAN
[],VPS11_HUMAN
[],IL25_HUMAN
[],DCSTP_HUMAN
[],SH3L3_HUMAN
[],AL8A1_HUMAN
[],CXL16_HUMAN
[],CHST8_HUMAN
[],SYT4_HUMAN
[],S26A1_HUMAN
[],GAN_HUMAN
[],LHX5_HUMAN
[],ARV1_HUMAN
[],S2532_HUMAN
[],TARA_HUMAN
[],SEM6A_HUMAN
[],3BHS7_HUMAN
[],EPC1_HUMAN
[],SLK_HUMAN
[],TSYL2_HUMAN
[],GO45_HUMAN
[],CXXC4_HUMAN
[],PPIL3_HUMAN
[],S38A1_HUMAN
[],PDCL3_HUMAN
[],S6A15_HUMAN
[],IF3M_HUMAN
[],TNKS2_HUMAN
[],TAOK3_HUMAN
[],TMM60_HUMAN
[],RASF4_HUMAN
[],BHMT2_HUMAN
[],RBGPR_HUMAN
[],ADNP_HUMAN
[],DPH5_HUMAN
[],KLK15_HUMAN
[],KCNN2_HUMAN
[],RNF39_HUMAN
[],TNMD_HUMAN
[],IKZF4_HUMAN
[],DHX36_HUMAN
[],IPYR2_HUMAN
[],ADAM7_HUMAN
[],SPNS1_HUMAN
[],M4A6A_HUMAN
[],MIXL1_HUMAN
[],RM46_HUMAN
[],CHRD_HUMAN
[],CLC4M_HUMAN
[],HIPK2_HUMAN
[],S12A5_HUMAN
[],ZN106_HUMAN
[],PARL_HUMAN
[],CDIP1_HUMAN
[],MMP27_HUMAN
[],PININ_HUMAN
[],RHBG_HUMAN
[],TTYH1_HUMAN
[],VCX1_HUMAN
[],ATS10_HUMAN
[],E41LB_HUMAN
[],FOXP1_HUMAN
[],PABP3_HUMAN
[],P63_HUMAN
[],BACD3_HUMAN
[],MOD5_HUMAN
[],CK068_HUMAN
[],GPT_HUMAN
[],MTRFR_HUMAN
[],GHITM_HUMAN
[],BOLA2_HUMAN
[],MMAD_HUMAN
[],KCNF1_HUMAN
[],TXNIP_HUMAN
[],ATX3L_HUMAN
[],TMX1_HUMAN
[],HRH4_HUMAN
[],NELFA_HUMAN
[],GCP60_HUMAN
[],BORG4_HUMAN
[],G3ST2_HUMAN
[],KDM4C_HUMAN
[],NDST4_HUMAN
[],MUC13_HUMAN
